ts_l_ns,ts_r_ns,delta_ms
7910696735000,7910715499000,18.764
7910732435000,7910751199000,18.764
7910768135000,7910786899000,18.764
7910803835000,7910822598000,18.763
7910839534000,7910858298000,18.764
7910875234000,7910893997000,18.763
7910910934000,7910929697000,18.763
7910946634000,7910965397000,18.763
7910982334000,7911001096000,18.762
7911018033000,7911036796000,18.763
7911053733000,7911072495000,18.762
7911089433000,7911108195000,18.762
7911125133000,7911143895000,18.762
7911160833000,7911179594000,18.761
7911196532000,7911215294000,18.762
7911232232000,7911250993000,18.761
7911267932000,7911286693000,18.761
7911303632000,7911322393000,18.761
7911339331000,7911358092000,18.761
7911375031000,7911393792000,18.761
7911410731000,7911429491000,18.76
7911446431000,7911465191000,18.76
7911482131000,7911500891000,18.76
7911517830000,7911536590000,18.76
7911553530000,7911572290000,18.76
7911589230000,7911607989000,18.759
7911624930000,7911643689000,18.759
7911660630000,7911679389000,18.759
7911696330000,7911715088000,18.758
7911732029000,7911750788000,18.759
7911767729000,7911786487000,18.758
7911803429000,7911822187000,18.758
7911839128000,7911857887000,18.759
7911874828000,7911893586000,18.758
7911910528000,7911929286000,18.758
7911946228000,7911964985000,18.757
7911981928000,7912000685000,18.757
7912017628000,7912036387000,18.759
7912053327000,7912072084000,18.757
7912089027000,7912107784000,18.757
7912124727000,7912143483000,18.756
7912160427000,7912179183000,18.756
7912196126000,7912214883000,18.757
7912231826000,7912250582000,18.756
7912267526000,7912286282000,18.756
7912303226000,7912321981000,18.755
7912338925000,7912357681000,18.756
7912374625000,7912393381000,18.756
7912410325000,7912429080000,18.755
7912446025000,7912464780000,18.755
7912481724000,7912500479000,18.755
7912517424000,7912536179000,18.755
7912553124000,7912571879000,18.755
7912588824000,7912607578000,18.754
7912624524000,7912643278000,18.754
7912660225000,7912678978000,18.753
7912695923000,7912714677000,18.754
7912731623000,7912750377000,18.754
7912767323000,7912786076000,18.753
7912803023000,7912821776000,18.753
7912838722000,7912857475000,18.753
7912874422000,7912893175000,18.753
7912910122000,7912928875000,18.753
7912945822000,7912964574000,18.752
7912981522000,7913000274000,18.752
7913017221000,7913035974000,18.753
7913052921000,7913071673000,18.752
7913088621000,7913107373000,18.752
7913124321000,7913143072000,18.751
7913160022000,7913178772000,18.75
7913195720000,7913214471000,18.751
7913231420000,7913250171000,18.751
7913267120000,7913285871000,18.751
7913302819000,7913321570000,18.751
7913338519000,7913357270000,18.751
7913374219000,7913392969000,18.75
7913409919000,7913428669000,18.75
7913445619000,7913464369000,18.75
7913481319000,7913500068000,18.749
7913517019000,7913535768000,18.749
7913552718000,7913571467000,18.749
7913588418000,7913607167000,18.749
7913624118000,7913642867000,18.749
7913659818000,7913678566000,18.748
7913695517000,7913714266000,18.749
7913731217000,7913749965000,18.748
7913766917000,7913785665000,18.748
7913802617000,7913821365000,18.748
7913838317000,7913857064000,18.747
7913874016000,7913892764000,18.748
7913909716000,7913928464000,18.748
7913945416000,7913964164000,18.748
7913981116000,7913999863000,18.747
7914016816000,7914035562000,18.746
7914052515000,7914071262000,18.747
7914088215000,7914106962000,18.747
7914123915000,7914142661000,18.746
7914159615000,7914178361000,18.746
7914195314000,7914214060000,18.746
7914231014000,7914249760000,18.746
7914266714000,7914285460000,18.746
7914302414000,7914321159000,18.745
7914338114000,7914356859000,18.745
7914373813000,7914392558000,18.745
7914409513000,7914428258000,18.745
7914445213000,7914463958000,18.745
7914480913000,7914499657000,18.744
7914516613000,7914535357000,18.744
7914552313000,7914571056000,18.743
7914588012000,7914606756000,18.744
7914623712000,7914642455000,18.743
7914659412000,7914678155000,18.743
7914695111000,7914713855000,18.744
7914730811000,7914749554000,18.743
7914766511000,7914785254000,18.743
7914802210000,7914820954000,18.744
7914837911000,7914856653000,18.742
7914873610000,7914892353000,18.743
7914909310000,7914928052000,18.742
7914945010000,7914963752000,18.742
7914980710000,7914999452000,18.742
7915016410000,7915035151000,18.741
7915052110000,7915070851000,18.741
7915087809000,7915106551000,18.742
7915123509000,7915142250000,18.741
7915159209000,7915177950000,18.741
7915194909000,7915213649000,18.74
7915230608000,7915249349000,18.741
7915266308000,7915285048000,18.74
7915302008000,7915320748000,18.74
7915337708000,7915356448000,18.74
7915373408000,7915392147000,18.739
7915409107000,7915427847000,18.74
7915444807000,7915463546000,18.739
7915480507000,7915499247000,18.74
7915516207000,7915534946000,18.739
7915551906000,7915570645000,18.739
7915587606000,7915606345000,18.739
7915623306000,7915642044000,18.738
7915659006000,7915677744000,18.738
7915694706000,7915713444000,18.738
7915730405000,7915749143000,18.738
7915766105000,7915784843000,18.738
7915801805000,7915820542000,18.737
7915837504000,7915856242000,18.738
7915873205000,7915891942000,18.737
7915908904000,7915927641000,18.737
7915944604000,7915963341000,18.737
7915980304000,7915999041000,18.737
7916016004000,7916034740000,18.736
7916051703000,7916070440000,18.737
7916087403000,7916106139000,18.736
7916123103000,7916141839000,18.736
7916158803000,7916177539000,18.736
7916194503000,7916213238000,18.735
7916230202000,7916248938000,18.736
7916265902000,7916284637000,18.735
7916355157000,7916356031000,0.874
7916390857000,7916391731000,0.874
7916426557000,7916427430000,0.873
7916462256000,7916463130000,0.874
7916497956000,7916498829000,0.873
7916533656000,7916534529000,0.873
7916569356000,7916570229000,0.873
7916605055000,7916605928000,0.873
7916640755000,7916641628000,0.873
7916676455000,7916677328000,0.873
7916712155000,7916713027000,0.872
7916747855000,7916748727000,0.872
7916783554000,7916784426000,0.872
7916819254000,7916820126000,0.872
7916854954000,7916855826000,0.872
7916890654000,7916891525000,0.871
7916926354000,7916927225000,0.871
7916962053000,7916962924000,0.871
7916997753000,7916998624000,0.871
7917033453000,7917034324000,0.871
7917069153000,7917070023000,0.87
7917104853000,7917105723000,0.87
7917140552000,7917141422000,0.87
7917176252000,7917177122000,0.87
7917211952000,7917212821000,0.869
7917247652000,7917248521000,0.869
7917283351000,7917284221000,0.87
7917319052000,7917319920000,0.868
7917354751000,7917355620000,0.869
7917390451000,7917391320000,0.869
7917426150000,7917427019000,0.869
7917461850000,7917462719000,0.869
7917497550000,7917498418000,0.868
7917533250000,7917534118000,0.868
7917568950000,7917569818000,0.868
7917604650000,7917605517000,0.867
7917640349000,7917641217000,0.868
7917676049000,7917676916000,0.867
7917711749000,7917712616000,0.867
7917747449000,7917748317000,0.868
7917783149000,7917784016000,0.867
7917818848000,7917819715000,0.867
7917854548000,7917855415000,0.867
7917890248000,7917891114000,0.866
7917925948000,7917926814000,0.866
7917961647000,7917962513000,0.866
7917997347000,7917998213000,0.866
7918033047000,7918033913000,0.866
7918068747000,7918069612000,0.865
7918104447000,7918105312000,0.865
7918140146000,7918141011000,0.865
7918175846000,7918176711000,0.865
7918211546000,7918212411000,0.865
7918247246000,7918248110000,0.864
7918282946000,7918283810000,0.864
7918318645000,7918319509000,0.864
7918354345000,7918355209000,0.864
7918390045000,7918390908000,0.863
7918425745000,7918426608000,0.863
7918461445000,7918462308000,0.863
7918497144000,7918498007000,0.863
7918532844000,7918533707000,0.863
7918568544000,7918569406000,0.862
7918604244000,7918605106000,0.862
7918639943000,7918640806000,0.863
7918675643000,7918676505000,0.862
7918711343000,7918712206000,0.863
7918747043000,7918747905000,0.862
7918782743000,7918783604000,0.861
7918818442000,7918819304000,0.862
7918854142000,7918855003000,0.861
7918889842000,7918890703000,0.861
7918925542000,7918926403000,0.861
7918961241000,7918962102000,0.861
7918996941000,7918997802000,0.861
7919032641000,7919033501000,0.86
7919068341000,7919069201000,0.86
7919104041000,7919104901000,0.86
7919139740000,7919140600000,0.86
7919175440000,7919176300000,0.86
7919211140000,7919212000000,0.86
7919246840000,7919247699000,0.859
7919282540000,7919283399000,0.859
7919318239000,7919319098000,0.859
7919353939000,7919354798000,0.859
7919389639000,7919390497000,0.858
7919425339000,7919426197000,0.858
7919461039000,7919461897000,0.858
7919496739000,7919497596000,0.857
7919532438000,7919533296000,0.858
7919568138000,7919568996000,0.858
7919603838000,7919604695000,0.857
7919639538000,7919640395000,0.857
7919675237000,7919676095000,0.858
7919710937000,7919711794000,0.857
7919746637000,7919747494000,0.857
7919782337000,7919783193000,0.856
7919818036000,7919818893000,0.857
7919853736000,7919854593000,0.857
7919889436000,7919890292000,0.856
7919925136000,7919925992000,0.856
7919960836000,7919961691000,0.855
7919996536000,7919997391000,0.855
7920032235000,7920033091000,0.856
7920067935000,7920068790000,0.855
7920103635000,7920104490000,0.855
7920139336000,7920140189000,0.853
7920175034000,7920175889000,0.855
7920210734000,7920211589000,0.855
7920246434000,7920247288000,0.854
7920282134000,7920282988000,0.854
7920317834000,7920318687000,0.853
7920353534000,7920354387000,0.853
7920389233000,7920390086000,0.853
7920424933000,7920425786000,0.853
7920460633000,7920461486000,0.853
7920496333000,7920497186000,0.853
7920532033000,7920532885000,0.852
7920567732000,7920568585000,0.853
7920603432000,7920604284000,0.852
7920639132000,7920639984000,0.852
7920674831000,7920675684000,0.853
7920710531000,7920711383000,0.852
7920746231000,7920747082000,0.851
7920781931000,7920782782000,0.851
7920817631000,7920818482000,0.851
7920853330000,7920854181000,0.851
7920889030000,7920889881000,0.851
7920924730000,7920925581000,0.851
7920960430000,7920961280000,0.85
7920996130000,7920996980000,0.85
7921031829000,7921032679000,0.85
7921067529000,7921068379000,0.85
7921103229000,7921104079000,0.85
7921138929000,7921139778000,0.849
7921174629000,7921175478000,0.849
7921210329000,7921211177000,0.848
7921246028000,7921246877000,0.849
7921281728000,7921282577000,0.849
7921317428000,7921318276000,0.848
7921353128000,7921353976000,0.848
7921388827000,7921389675000,0.848
7921424527000,7921425375000,0.848
7921460227000,7921461075000,0.848
7921495927000,7921496774000,0.847
7921531627000,7921532474000,0.847
7921567326000,7921568174000,0.848
7921603026000,7921603873000,0.847
7921638726000,7921639573000,0.847
7921674426000,7921675272000,0.846
7921710125000,7921710972000,0.847
7921745826000,7921746671000,0.845
7921781525000,7921782371000,0.846
7921817225000,7921818071000,0.846
7921852925000,7921853770000,0.845
7921888625000,7921889470000,0.845
7921924324000,7921925170000,0.846
7921960024000,7921960869000,0.845
7921995724000,7921996569000,0.845
7922031424000,7922032269000,0.845
7922067124000,7922067968000,0.844
7922102823000,7922103668000,0.845
7922138523000,7922139367000,0.844
7922174223000,7922175067000,0.844
7922209923000,7922210766000,0.843
7922245622000,7922246466000,0.844
7922281322000,7922282166000,0.844
7922317022000,7922317866000,0.844
7922352722000,7922353565000,0.843
7922388422000,7922389264000,0.842
7922424121000,7922424964000,0.843
7922459821000,7922460664000,0.843
7922495521000,7922496364000,0.843
7922531221000,7922532063000,0.842
7922566921000,7922567763000,0.842
7922602620000,7922603462000,0.842
7922638320000,7922639162000,0.842
7922674020000,7922674862000,0.842
7922709720000,7922710561000,0.841
7922745420000,7922746261000,0.841
7922781119000,7922781960000,0.841
7922816819000,7922817660000,0.841
7922852519000,7922853359000,0.84
7922888219000,7922889059000,0.84
7922923919000,7922924758000,0.839
7922959618000,7922960458000,0.84
7922995318000,7922996158000,0.84
7923031018000,7923031857000,0.839
7923066717000,7923067557000,0.84
7923102417000,7923103257000,0.84
7923138118000,7923138957000,0.839
7923173817000,7923174656000,0.839
7923209517000,7923210356000,0.839
7923245217000,7923246055000,0.838
7923280916000,7923281755000,0.839
7923316616000,7923317454000,0.838
7923352316000,7923353154000,0.838
7923388016000,7923388854000,0.838
7923423715000,7923424553000,0.838
7923459416000,7923460253000,0.837
7923495115000,7923495952000,0.837
7923530815000,7923531652000,0.837
7923566515000,7923567352000,0.837
7923602215000,7923603051000,0.836
7923637914000,7923638751000,0.837
7923673614000,7923674450000,0.836
7923709314000,7923710150000,0.836
7923745014000,7923745850000,0.836
7923780714000,7923781549000,0.835
7923816413000,7923817249000,0.836
7923852113000,7923852948000,0.835
7923887813000,7923888648000,0.835
7923923513000,7923924348000,0.835
7923959212000,7923960048000,0.836
7923994912000,7923995747000,0.835
7924030612000,7924031446000,0.834
7924066312000,7924067146000,0.834
7924102012000,7924102846000,0.834
7924137712000,7924138546000,0.834
7924173411000,7924174245000,0.834
7924209111000,7924209945000,0.834
7924244811000,7924245644000,0.833
7924280511000,7924281344000,0.833
7924316210000,7924317043000,0.833
7924351910000,7924352743000,0.833
7924387610000,7924388443000,0.833
7924423310000,7924424142000,0.832
7924459010000,7924459842000,0.832
7924494709000,7924495542000,0.833
7924530409000,7924531241000,0.832
7924566109000,7924566941000,0.832
7924601809000,7924602640000,0.831
7924637509000,7924638340000,0.831
7924673208000,7924674039000,0.831
7924708908000,7924709739000,0.831
7924744608000,7924745439000,0.831
7924780308000,7924781139000,0.831
7924816008000,7924816838000,0.83
7924851707000,7924852538000,0.831
7924887407000,7924888237000,0.83
7924923107000,7924923937000,0.83
7924958807000,7924959637000,0.83
7924994507000,7924995336000,0.829
7925030206000,7925031036000,0.83
7925065906000,7925066735000,0.829
7925101606000,7925102435000,0.829
7925137306000,7925138134000,0.828
7925173006000,7925173834000,0.828
7925208705000,7925209534000,0.829
7925244405000,7925245233000,0.828
7925280105000,7925280933000,0.828
7925315805000,7925316632000,0.827
7925351504000,7925352332000,0.828
7925387204000,7925388032000,0.828
7925422904000,7925423731000,0.827
7925458604000,7925459431000,0.827
7925494304000,7925495131000,0.827
7925530003000,7925530830000,0.827
7925565703000,7925566530000,0.827
7925601403000,7925602229000,0.826
7925637103000,7925637929000,0.826
7925672803000,7925673628000,0.825
7925708502000,7925709328000,0.826
7925744203000,7925745028000,0.825
7925779902000,7925780727000,0.825
7925815602000,7925816427000,0.825
7925851302000,7925852127000,0.825
7925887001000,7925887826000,0.825
7925922701000,7925923526000,0.825
7925958401000,7925959225000,0.824
7925994101000,7925994925000,0.824
7926029800000,7926030625000,0.825
