frame,cap,rect,detect,depth,det,mode,track,n_tracks,n_dets,total,fps
9426,13,5,16,0,N,none,0,0,0,35,28.9
9427,14,5,16,0,N,none,0,0,0,35,28.2
9428,13,5,17,0,N,none,0,0,0,35,28.8
9429,13,5,16,0,N,none,0,0,0,35,28.9
9430,13,5,16,0,N,none,0,0,0,34,29.6
9431,14,5,16,0,N,none,0,0,0,36,28.0
9432,13,5,16,0,N,none,0,0,0,35,28.8
9433,13,6,16,0,N,none,0,0,0,36,27.9
9434,12,5,17,0,N,none,0,0,0,34,29.0
9435,13,5,16,0,N,none,0,0,0,34,29.2
9436,14,5,17,0,N,none,0,0,0,36,27.6
9437,13,5,16,0,N,none,0,0,0,34,29.3
9438,14,5,16,0,N,none,0,0,0,35,28.4
9439,15,5,16,0,N,none,0,0,0,36,27.8
9440,13,5,16,0,N,none,0,0,0,34,29.2
9441,15,6,16,0,N,none,0,0,0,37,27.2
9442,12,5,16,0,N,none,0,0,0,33,29.9
9443,14,5,17,0,N,none,0,0,0,35,28.2
9444,13,5,18,0,N,none,0,0,0,36,27.9
9445,13,5,16,0,N,none,0,0,0,34,29.2
9446,14,5,16,0,N,none,0,0,0,35,28.5
9447,13,5,17,0,N,none,0,0,0,35,28.3
9448,13,5,16,0,N,none,0,0,0,34,29.5
9449,14,5,17,0,N,none,0,0,0,36,27.9
9450,14,5,17,0,N,none,0,0,0,35,28.6
9451,13,5,16,0,N,none,0,0,0,35,29.0
9452,14,5,16,0,N,none,0,0,0,36,27.7
9453,13,5,17,0,N,none,0,0,0,36,28.1
9454,13,5,16,0,N,none,0,0,0,34,29.1
9455,14,5,16,0,N,none,0,0,0,35,28.8
9456,14,5,17,0,N,none,0,0,0,35,28.4
9457,14,5,16,0,N,none,0,0,0,35,28.8
9458,14,5,16,0,N,none,0,0,0,35,28.3
9459,14,5,16,0,N,none,0,0,0,35,28.5
9460,14,5,16,0,N,none,0,0,0,36,28.0
9461,13,5,17,0,N,none,0,0,0,34,29.1
9462,14,5,17,0,N,none,0,0,0,35,28.5
9463,14,5,16,0,N,none,0,0,0,35,28.6
9464,13,5,17,0,N,none,0,0,0,35,28.7
9465,14,5,17,0,N,none,0,0,0,35,28.4
9466,13,5,17,0,N,none,0,0,0,35,28.7
9467,13,5,17,0,N,none,0,0,0,35,28.8
9468,16,5,17,0,N,none,0,0,0,38,26.2
9469,11,5,17,0,N,none,0,0,0,33,30.5
9470,14,5,16,0,N,none,0,0,0,35,28.7
9471,14,5,16,0,N,none,0,0,0,35,28.3
9472,13,6,17,0,N,none,0,0,0,35,28.4
9473,13,5,17,0,N,none,0,0,0,34,29.0
9474,13,5,17,0,N,none,0,0,0,35,28.8
9475,14,5,16,0,N,none,0,0,0,35,28.6
9476,14,5,16,0,N,none,0,0,0,35,28.7
9477,14,5,16,0,N,none,0,0,0,35,28.6
9478,14,5,16,0,N,none,0,0,0,35,28.3
9479,15,5,17,0,N,none,0,0,0,37,27.2
9480,12,5,17,0,N,none,0,0,0,34,29.2
9481,14,5,16,0,N,none,0,0,0,35,28.8
9482,13,5,18,0,N,none,0,0,0,36,27.7
9483,12,5,17,0,N,none,0,0,0,34,29.2
9484,12,6,16,0,N,none,0,0,0,35,29.0
9485,13,5,17,0,N,none,0,0,0,35,28.8
9486,14,5,17,0,N,none,0,0,0,35,28.2
9487,12,5,18,0,N,none,0,0,0,34,29.2
9488,13,5,16,0,N,none,0,0,0,34,29.6
9489,14,5,16,0,N,none,0,0,0,35,28.6
9490,14,5,17,0,N,none,0,0,0,36,28.1
9491,13,5,16,0,N,none,0,0,0,35,28.5
9492,13,5,16,0,N,none,0,0,0,35,29.0
9493,14,5,16,0,N,none,0,0,0,36,28.2
9494,14,5,16,0,N,none,0,0,0,35,28.3
9495,14,5,16,0,N,none,0,0,0,35,28.8
9496,14,5,17,0,N,none,0,0,0,36,27.8
9497,13,5,16,0,N,none,0,0,0,35,29.0
9498,13,6,17,0,N,none,0,0,0,36,27.7
9499,13,5,16,0,N,none,0,0,0,33,29.9
9500,15,5,16,0,N,none,0,0,0,36,27.8
9501,15,6,17,0,N,none,0,0,0,38,26.3
9502,11,5,17,0,N,none,0,0,0,32,30.9
9503,14,5,16,0,N,none,0,0,0,35,28.2
9504,13,5,17,0,N,none,0,0,0,35,28.5
9505,12,6,17,0,N,none,0,0,0,36,27.9
9506,13,6,17,0,N,none,0,0,0,36,27.9
9507,11,6,16,0,N,none,0,0,0,33,30.0
9508,12,5,16,0,N,none,0,0,0,33,30.4
9509,15,5,16,0,N,none,0,0,0,35,28.3
9510,15,5,16,0,N,none,0,0,0,35,28.4
9511,15,5,17,0,N,none,0,0,0,36,28.0
9512,14,5,17,0,N,none,0,0,0,36,28.0
9513,14,6,16,0,N,none,0,0,0,36,27.8
9514,14,6,16,0,N,none,0,0,0,36,27.9
9515,12,7,16,0,N,none,0,0,0,35,28.3
9516,12,5,16,0,N,none,0,0,0,33,30.3
9517,14,5,16,0,N,none,0,0,0,36,28.1
9518,14,5,17,0,N,none,0,0,0,36,28.0
9519,12,6,16,0,N,none,0,0,0,34,29.5
9520,13,5,16,0,N,none,0,0,0,35,28.8
9521,13,5,17,0,N,none,0,0,0,35,28.5
9522,13,5,16,0,N,none,0,0,0,35,28.5
9523,14,5,16,0,N,none,0,0,0,35,28.8
9524,14,5,17,0,N,none,0,0,0,36,28.1
9525,14,6,16,0,N,none,0,0,0,36,27.9
9526,13,5,16,0,N,none,0,0,0,34,29.2
9527,14,5,17,0,N,none,0,0,0,35,28.3
9528,14,5,16,0,N,none,0,0,0,35,28.6
9529,14,5,16,0,N,none,0,0,0,35,28.6
9530,14,5,18,0,N,none,0,0,0,37,27.2
9531,12,5,16,0,N,none,0,0,0,33,30.2
9532,15,5,16,0,N,none,0,0,0,35,28.2
9533,13,5,17,0,N,none,0,0,0,34,29.1
9534,14,5,16,0,N,none,0,0,0,35,28.4
9535,14,5,16,0,N,none,0,0,0,35,28.6
9536,15,5,17,0,N,none,0,0,0,37,27.3
9537,12,6,17,0,N,none,0,0,0,35,28.3
9538,12,6,16,0,N,none,0,0,0,34,29.3
9539,12,5,16,0,N,none,0,0,0,34,29.3
9540,13,4,16,0,N,none,0,0,0,34,29.6
9541,14,5,16,0,N,none,0,0,0,35,28.6
9542,15,5,16,0,N,none,0,0,0,37,27.1
9543,13,5,16,0,N,none,0,0,0,35,28.8
9544,11,5,16,0,N,none,0,0,0,33,30.6
9545,14,5,17,0,N,none,0,0,0,36,28.0
9546,13,5,16,0,N,none,0,0,0,35,28.7
9547,14,5,17,0,N,none,0,0,0,36,28.0
9548,13,6,17,0,N,none,0,0,0,36,27.4
9549,11,6,17,0,N,none,0,0,0,34,29.2
9550,12,5,17,0,N,none,0,0,0,34,29.6
9551,14,5,17,0,N,none,0,0,0,36,28.1
9552,13,5,16,0,N,none,0,0,0,35,28.5
9553,14,5,16,0,N,none,0,0,0,34,29.3
9554,15,4,16,0,N,none,0,0,0,36,27.7
9555,14,5,17,0,N,none,0,0,0,35,28.5
9556,13,5,16,0,N,none,0,0,0,35,28.9
9557,14,5,16,0,N,none,0,0,0,35,28.8
9558,14,5,16,0,N,none,0,0,0,35,28.9
9559,15,5,16,0,N,none,0,0,0,36,27.6
9560,14,5,17,0,N,none,0,0,0,36,27.5
9561,13,5,16,0,N,none,0,0,0,34,29.2
9562,14,5,16,0,N,none,0,0,0,35,28.9
9563,14,5,17,0,N,none,0,0,0,36,27.5
9564,13,5,16,0,N,none,0,0,0,34,29.1
9565,14,5,16,0,N,none,0,0,0,35,28.5
9566,14,5,17,0,N,none,0,0,0,36,27.9
9567,13,5,17,0,N,none,0,0,0,35,29.0
9568,13,5,18,0,N,none,0,0,0,36,27.7
9569,14,5,16,0,N,none,0,0,0,35,28.6
9570,12,5,16,0,N,none,0,0,0,33,30.3
9571,14,5,16,0,N,none,0,0,0,35,28.5
9572,14,5,16,0,N,none,0,0,0,35,28.7
9573,14,5,17,0,N,none,0,0,0,36,27.4
9574,14,5,16,0,N,none,0,0,0,35,28.5
9575,13,5,16,0,N,none,0,0,0,34,29.4
9576,14,5,16,0,N,none,0,0,0,34,29.2
9577,14,5,16,0,N,none,0,0,0,35,28.3
9578,14,5,16,0,N,none,0,0,0,35,28.7
9579,14,5,16,0,N,none,0,0,0,36,28.1
9580,14,5,16,0,N,none,0,0,0,35,28.9
9581,15,5,17,0,N,none,0,0,0,37,27.3
9582,14,5,17,0,N,none,0,0,0,36,27.6
9583,12,5,16,0,N,none,0,0,0,34,29.8
9584,15,5,17,0,N,none,0,0,0,37,26.9
9585,12,5,17,0,N,none,0,0,0,33,30.1
9586,14,6,17,0,N,none,0,0,0,38,26.6
9587,11,6,16,0,N,none,0,0,0,34,29.7
9588,13,5,16,0,N,none,0,0,0,35,28.8
9589,13,5,16,0,N,none,0,0,0,34,29.1
9590,15,5,16,0,N,none,0,0,0,36,27.6
9591,14,5,16,0,N,none,0,0,0,35,28.3
9592,13,6,16,0,N,none,0,0,0,36,28.0
9593,12,5,17,0,N,none,0,0,0,34,29.5
9594,14,5,16,0,N,none,0,0,0,35,28.8
9595,14,5,16,0,N,none,0,0,0,35,28.7
9596,15,5,16,0,N,none,0,0,0,36,27.9
9597,14,5,16,0,N,none,0,0,0,35,28.8
9598,15,5,16,0,N,none,0,0,0,36,28.0
9599,15,5,17,0,N,none,0,0,0,36,27.6
9600,15,6,17,0,N,none,0,0,0,38,26.3
9601,9,6,16,0,N,none,0,0,0,31,31.9
9602,14,6,17,0,N,none,0,0,0,37,27.3
9603,11,6,16,0,N,none,0,0,0,33,30.2
9604,13,5,16,0,N,none,0,0,0,34,29.6
9605,15,5,16,0,N,none,0,0,0,35,28.2
9606,14,5,16,0,N,none,0,0,0,35,28.4
9607,14,5,16,0,N,none,0,0,0,36,27.9
9608,14,5,17,0,N,none,0,0,0,36,27.9
9609,13,5,16,0,N,none,0,0,0,34,29.3
9610,14,5,16,0,N,none,0,0,0,35,28.3
9611,14,5,16,0,N,none,0,0,0,35,28.2
9612,14,6,17,0,N,none,0,0,0,37,27.1
9613,13,6,17,0,N,none,0,0,0,36,27.8
9614,11,6,17,0,N,none,0,0,0,34,29.2
9615,12,5,16,0,N,none,0,0,0,33,30.7
9616,14,6,17,0,N,none,0,0,0,36,27.6
9617,12,6,16,0,N,none,0,0,0,34,29.2
9618,13,5,17,0,N,none,0,0,0,35,28.9
9619,14,5,17,0,N,none,0,0,0,36,28.1
9620,13,5,17,0,N,none,0,0,0,34,29.4
9621,14,5,17,0,N,none,0,0,0,36,28.1
9622,13,5,18,0,N,none,0,0,0,35,28.4
9623,12,5,17,0,N,none,0,0,0,34,29.6
9624,13,5,16,0,N,none,0,0,0,34,29.5
9625,14,5,17,0,N,none,0,0,0,36,28.1
9626,14,6,17,0,N,none,0,0,0,36,27.6
9627,12,5,16,0,N,none,0,0,0,33,29.9
9628,14,5,16,0,N,none,0,0,0,35,28.4
9629,13,5,16,0,N,none,0,0,0,34,29.1
9630,14,5,16,0,N,none,0,0,0,35,28.3
9631,14,5,17,0,N,none,0,0,0,35,28.4
9632,14,5,17,0,N,none,0,0,0,35,28.3
9633,13,5,16,0,N,none,0,0,0,35,28.8
9634,14,5,17,0,N,none,0,0,0,36,28.2
9635,13,5,17,0,N,none,0,0,0,35,28.9
9636,13,5,16,0,N,none,0,0,0,34,29.0
9637,14,5,16,0,N,none,0,0,0,35,28.5
9638,13,5,17,0,N,none,0,0,0,35,28.5
9639,11,6,17,0,N,none,0,0,0,34,29.0
9640,12,6,17,0,N,none,0,0,0,36,28.1
9641,11,5,16,0,N,none,0,0,0,33,30.5
9642,14,5,18,0,N,none,0,0,0,36,27.6
9643,12,5,17,0,N,none,0,0,0,34,29.6
9644,13,5,16,0,N,none,0,0,0,35,28.9
9645,14,5,16,0,N,none,0,0,0,35,28.2
9646,13,5,16,0,N,none,0,0,0,35,28.9
9647,13,5,16,0,N,none,0,0,0,34,29.5
9648,14,5,17,0,N,none,0,0,0,35,28.3
9649,14,5,16,0,N,none,0,0,0,35,28.7
9650,15,6,16,0,N,none,0,0,0,37,27.0
9651,12,5,16,0,N,none,0,0,0,33,30.4
9652,15,5,16,0,N,none,0,0,0,37,27.1
9653,13,5,17,0,N,none,0,0,0,34,29.2
9654,14,5,16,0,N,none,0,0,0,36,28.1
9655,13,5,18,0,N,none,0,0,0,36,28.0
9656,12,5,16,0,N,none,0,0,0,33,30.1
9657,14,5,16,0,N,none,0,0,0,35,28.5
9658,12,5,17,0,N,none,0,0,0,34,29.5
9659,12,5,16,0,N,none,0,0,0,34,29.7
9660,14,6,16,0,N,none,0,0,0,36,27.8
9661,14,5,17,0,N,none,0,0,0,35,28.6
9662,14,5,16,0,N,none,0,0,0,35,28.3
9663,13,5,16,0,N,none,0,0,0,34,29.6
9664,15,5,16,0,N,none,0,0,0,36,27.9
9665,14,5,16,0,N,none,0,0,0,35,28.8
9666,15,5,16,0,N,none,0,0,0,36,27.9
9667,14,5,16,0,N,none,0,0,0,35,28.5
9668,14,5,17,0,N,none,0,0,0,35,28.2
9669,14,5,16,0,N,none,0,0,0,35,28.6
9670,13,5,17,0,N,none,0,0,0,35,28.5
9671,13,5,16,0,N,none,0,0,0,35,28.8
9672,14,5,17,0,N,none,0,0,0,35,28.2
9673,13,5,16,0,N,none,0,0,0,35,29.0
9674,14,5,17,0,N,none,0,0,0,36,27.9
9675,13,5,17,0,N,none,0,0,0,35,28.5
9676,13,5,16,0,N,none,0,0,0,35,28.8
9677,14,5,17,0,N,none,0,0,0,36,27.8
9678,13,5,16,0,N,none,0,0,0,34,29.6
9679,14,5,16,0,N,none,0,0,0,36,28.0
9680,13,5,16,0,N,none,0,0,0,34,29.5
9681,15,5,16,0,N,none,0,0,0,35,28.3
9682,14,5,16,0,N,none,0,0,0,35,28.2
9683,14,5,17,0,N,none,0,0,0,36,27.6
9684,13,6,16,0,N,none,0,0,0,35,28.2
9685,13,6,16,0,N,none,0,0,0,35,28.4
9686,13,5,16,0,N,none,0,0,0,34,29.8
9687,14,5,16,0,N,none,0,0,0,35,28.4
9688,15,5,17,0,N,none,0,0,0,37,27.4
9689,12,5,16,0,N,none,0,0,0,34,29.7
9690,14,5,17,0,N,none,0,0,0,35,28.3
9691,15,5,16,0,N,none,0,0,0,36,27.8
9692,13,5,16,0,N,none,0,0,0,34,29.5
9693,14,5,17,0,N,none,0,0,0,36,27.9
9694,13,5,16,0,N,none,0,0,0,33,30.1
9695,14,5,16,0,N,none,0,0,0,35,28.5
9696,14,5,17,0,N,none,0,0,0,36,28.1
9697,14,5,16,0,N,none,0,0,0,35,28.3
9698,13,5,16,0,N,none,0,0,0,34,29.4
9699,14,5,16,0,N,none,0,0,0,35,28.3
9700,14,5,16,0,N,none,0,0,0,35,28.6
9701,14,5,16,0,N,none,0,0,0,35,28.5
9702,14,5,17,0,N,none,0,0,0,36,28.1
9703,14,5,16,0,N,none,0,0,0,35,28.8
9704,14,5,16,0,N,none,0,0,0,35,28.4
9705,14,5,17,0,N,none,0,0,0,36,27.7
9706,13,6,17,0,N,none,0,0,0,37,27.3
9707,12,5,16,0,N,none,0,0,0,33,30.1
9708,13,6,16,0,N,none,0,0,0,35,28.6
9709,12,5,16,0,N,none,0,0,0,33,30.2
9710,14,5,16,0,N,none,0,0,0,35,28.7
9711,15,5,16,0,N,none,0,0,0,35,28.3
9712,14,5,16,0,N,none,0,0,0,35,28.9
9713,14,4,16,0,N,none,0,0,0,35,28.9
9714,15,5,18,0,N,none,0,0,0,38,26.4
9715,10,5,16,0,N,none,0,0,0,31,31.8
9716,13,5,16,0,N,none,0,0,0,35,28.9
9717,14,5,16,0,N,none,0,0,0,35,28.3
9718,14,5,16,0,N,none,0,0,0,35,28.4
9719,14,5,16,0,N,none,0,0,0,35,28.5
9720,14,5,16,0,N,none,0,0,0,35,28.4
9721,14,6,17,0,N,none,0,0,0,36,27.6
9722,13,5,17,0,N,none,0,0,0,34,29.0
9723,14,5,16,0,N,none,0,0,0,35,28.8
9724,14,6,16,0,N,none,0,0,0,37,27.3
9725,13,5,16,0,N,none,0,0,0,34,29.6
9726,14,5,16,0,N,none,0,0,0,35,28.8
9727,14,5,16,0,N,none,0,0,0,35,28.3
9728,13,5,16,0,N,none,0,0,0,35,28.9
9729,14,5,17,0,N,none,0,0,0,35,28.3
9730,13,5,17,0,N,none,0,0,0,35,28.2
9731,13,5,16,0,N,none,0,0,0,34,29.0
9732,14,5,16,0,N,none,0,0,0,35,28.5
9733,15,5,16,0,N,none,0,0,0,36,27.9
9734,14,5,16,0,N,none,0,0,0,35,28.8
9735,13,5,16,0,N,none,0,0,0,35,28.8
9736,14,5,16,0,N,none,0,0,0,36,28.1
9737,13,5,16,0,N,none,0,0,0,35,29.0
9738,14,5,16,0,N,none,0,0,0,35,28.5
9739,16,5,16,0,N,none,0,0,0,37,27.2
9740,12,5,17,0,N,none,0,0,0,33,30.2
9741,14,5,16,0,N,none,0,0,0,35,28.4
9742,14,4,16,0,N,none,0,0,0,34,29.1
9743,12,5,16,0,N,none,0,0,0,33,30.3
9744,14,5,16,0,N,none,0,0,0,35,28.9
9745,15,6,17,0,N,none,0,0,0,38,26.5
9746,14,5,17,0,N,none,0,0,0,35,28.4
9747,12,5,16,0,N,none,0,0,0,33,30.3
9748,14,5,16,0,N,none,0,0,0,34,29.1
9749,14,5,16,0,N,none,0,0,0,35,28.4
9750,14,5,16,0,N,none,0,0,0,34,29.0
9751,15,5,17,0,N,none,0,0,0,37,27.3
9752,14,5,16,0,N,none,0,0,0,35,28.5
9753,13,5,16,0,N,none,0,0,0,35,28.9
9754,14,5,17,0,N,none,0,0,0,35,28.6
9755,14,5,16,0,N,none,0,0,0,35,28.6
9756,14,5,17,0,N,none,0,0,0,36,27.8
9757,13,5,17,0,N,none,0,0,0,34,29.0
9758,14,5,16,0,N,none,0,0,0,35,28.2
9759,13,5,17,0,N,none,0,0,0,35,28.9
9760,12,7,17,0,N,none,0,0,0,36,27.8
9761,12,5,16,0,N,none,0,0,0,33,30.7
9762,14,5,17,0,N,none,0,0,0,36,28.1
9763,14,6,16,0,N,none,0,0,0,36,27.8
9764,13,5,16,0,N,none,0,0,0,35,28.8
9765,13,5,17,0,N,none,0,0,0,35,28.5
9766,13,5,17,0,N,none,0,0,0,35,28.6
9767,13,5,16,0,N,none,0,0,0,34,29.1
9768,14,5,17,0,N,none,0,0,0,36,27.9
9769,13,6,16,0,N,none,0,0,0,36,28.1
9770,13,5,16,0,N,none,0,0,0,34,29.0
9771,14,5,17,0,N,none,0,0,0,35,28.3
9772,12,5,17,0,N,none,0,0,0,33,30.2
9773,13,5,16,0,N,none,0,0,0,35,28.9
9774,14,5,16,0,N,none,0,0,0,36,28.1
9775,13,5,17,0,N,none,0,0,0,35,28.8
9776,14,5,16,0,N,none,0,0,0,36,28.0
9777,13,5,16,0,N,none,0,0,0,34,29.1
9778,13,5,17,0,N,none,0,0,0,35,28.7
9779,13,5,16,0,N,none,0,0,0,35,28.8
9780,14,5,17,0,N,none,0,0,0,35,28.2
9781,13,5,17,0,N,none,0,0,0,35,28.7
9782,14,5,18,0,N,none,0,0,0,36,27.5
9783,12,5,17,0,N,none,0,0,0,34,29.0
9784,13,5,17,0,N,none,0,0,0,35,28.7
9785,13,5,16,0,N,none,0,0,0,34,29.7
9786,15,5,16,0,N,none,0,0,0,36,28.0
9787,14,5,16,0,N,none,0,0,0,35,28.7
9788,14,5,16,0,N,none,0,0,0,35,28.2
9789,14,5,17,0,N,none,0,0,0,35,28.2
9790,14,5,16,0,N,none,0,0,0,35,28.6
9791,15,5,17,0,N,none,0,0,0,36,27.4
9792,13,5,16,0,N,none,0,0,0,34,29.4
9793,14,5,16,0,N,none,0,0,0,35,28.3
9794,14,5,17,0,N,none,0,0,0,35,28.4
9795,14,5,16,0,N,none,0,0,0,35,28.3
9796,14,5,16,0,N,none,0,0,0,35,28.7
9797,13,5,16,0,N,none,0,0,0,35,28.8
9798,14,5,17,0,N,none,0,0,0,36,28.0
9799,13,5,17,0,N,none,0,0,0,35,28.3
9800,14,5,17,0,N,none,0,0,0,36,28.1
9801,13,5,17,0,N,none,0,0,0,35,28.7
9802,13,5,16,0,N,none,0,0,0,34,29.4
9803,14,5,16,0,N,none,0,0,0,34,29.1
9804,15,5,16,0,N,none,0,0,0,36,27.7
9805,14,5,16,0,N,none,0,0,0,35,28.4
9806,14,5,16,0,N,none,0,0,0,36,28.1
9807,14,5,17,0,N,none,0,0,0,35,28.6
9808,14,5,17,0,N,none,0,0,0,35,28.4
9809,13,5,17,0,N,none,0,0,0,35,28.8
9810,13,5,17,0,N,none,0,0,0,35,28.5
9811,13,7,16,0,N,none,0,0,0,37,27.4
9812,12,5,17,0,N,none,0,0,0,34,29.8
9813,13,5,17,0,N,none,0,0,0,35,28.3
9814,14,6,16,0,N,none,0,0,0,36,27.8
9815,13,6,16,0,N,none,0,0,0,36,28.1
9816,11,5,17,0,N,none,0,0,0,34,29.8
9817,13,5,16,0,N,none,0,0,0,34,29.4
9818,15,5,17,0,N,none,0,0,0,36,27.4
9819,13,5,16,0,N,none,0,0,0,34,29.4
9820,13,5,16,0,N,none,0,0,0,35,28.9
9821,14,5,17,0,N,none,0,0,0,36,28.0
9822,14,5,16,0,N,none,0,0,0,35,28.7
9823,14,5,16,0,N,none,0,0,0,35,28.4
9824,14,5,17,0,N,none,0,0,0,36,28.1
9825,13,5,16,0,N,none,0,0,0,34,29.4
9826,14,5,17,0,N,none,0,0,0,35,28.2
9827,14,5,16,0,N,none,0,0,0,34,29.1
9828,14,5,16,0,N,none,0,0,0,35,28.6
9829,13,5,16,0,N,none,0,0,0,34,29.4
9830,15,5,17,0,N,none,0,0,0,36,27.5
9831,13,5,17,0,N,none,0,0,0,34,29.2
9832,14,5,16,0,N,none,0,0,0,35,28.7
9833,14,5,16,0,N,none,0,0,0,35,28.3
9834,14,5,16,0,N,none,0,0,0,35,28.4
9835,14,5,16,0,N,none,0,0,0,35,28.8
9836,14,5,16,0,N,none,0,0,0,35,28.7
9837,14,5,16,0,N,none,0,0,0,35,28.3
9838,14,5,16,0,N,none,0,0,0,35,28.3
9839,14,5,16,0,N,none,0,0,0,35,28.4
9840,14,5,16,0,N,none,0,0,0,35,28.4
9841,14,5,16,0,N,none,0,0,0,36,28.2
9842,14,5,17,0,N,none,0,0,0,35,28.3
9843,14,5,17,0,N,none,0,0,0,35,28.4
9844,14,5,16,0,N,none,0,0,0,35,28.4
9845,13,5,16,0,N,none,0,0,0,34,29.3
9846,14,5,16,0,N,none,0,0,0,35,28.3
9847,14,5,17,0,N,none,0,0,0,35,28.5
9848,14,5,17,0,N,none,0,0,0,36,27.8
9849,13,5,16,0,N,none,0,0,0,34,29.0
9850,13,5,16,0,N,none,0,0,0,34,29.3
9851,14,5,16,0,N,none,0,0,0,35,28.5
9852,14,5,16,0,N,none,0,0,0,35,28.3
9853,14,5,16,0,N,none,0,0,0,35,28.3
9854,14,5,16,0,N,none,0,0,0,35,28.3
9855,14,5,16,0,N,none,0,0,0,36,28.1
9856,13,5,16,0,N,none,0,0,0,34,29.3
9857,14,5,16,0,N,none,0,0,0,35,28.4
9858,14,5,16,0,N,none,0,0,0,35,28.4
9859,14,5,16,0,N,none,0,0,0,35,28.4
9860,14,5,16,0,N,none,0,0,0,35,28.7
9861,14,5,17,0,N,none,0,0,0,36,28.0
9862,13,5,16,0,N,none,0,0,0,34,29.0
9863,14,5,17,0,N,none,0,0,0,35,28.5
9864,14,5,16,0,N,none,0,0,0,35,28.3
9865,15,5,17,0,N,none,0,0,0,36,27.5
9866,12,5,16,0,N,none,0,0,0,33,30.2
9867,14,5,16,0,N,none,0,0,0,35,28.6
9868,14,6,16,0,N,none,0,0,0,36,27.8
9869,13,5,16,0,N,none,0,0,0,34,29.5
9870,14,5,17,0,N,none,0,0,0,36,28.0
9871,14,5,16,0,N,none,0,0,0,35,28.8
9872,14,5,16,0,N,none,0,0,0,35,28.3
9873,14,5,16,0,N,none,0,0,0,35,28.4
9874,14,5,17,0,N,none,0,0,0,36,28.1
9875,14,5,16,0,N,none,0,0,0,35,28.8
9876,14,5,17,0,N,none,0,0,0,35,28.3
9877,13,5,16,0,N,none,0,0,0,35,28.8
9878,14,5,16,0,N,none,0,0,0,35,28.6
9879,14,5,16,0,N,none,0,0,0,36,28.2
9880,13,5,16,0,N,none,0,0,0,35,28.9
9881,15,6,16,0,N,none,0,0,0,37,27.0
9882,12,5,16,0,N,none,0,0,0,33,29.9
9883,14,5,16,0,N,none,0,0,0,35,28.6
9884,13,5,16,0,N,none,0,0,0,35,28.8
9885,12,5,16,0,N,none,0,0,0,33,30.2
9886,13,6,17,0,N,none,0,0,0,36,27.5
9887,12,6,17,0,N,none,0,0,0,35,28.5
9888,12,6,17,0,N,none,0,0,0,36,28.1
9889,11,6,16,0,N,none,0,0,0,34,29.7
9890,13,5,16,0,N,none,0,0,0,34,29.5
9891,14,5,16,0,N,none,0,0,0,35,28.8
9892,15,5,17,0,N,none,0,0,0,37,27.2
9893,13,5,16,0,N,none,0,0,0,34,29.0
9894,14,5,16,0,N,none,0,0,0,35,28.5
9895,14,5,17,0,N,none,0,0,0,37,27.3
9896,13,6,17,0,N,none,0,0,0,36,27.7
9897,12,5,16,0,N,none,0,0,0,33,30.0
9898,13,5,16,0,N,none,0,0,0,35,28.7
9899,14,5,16,0,N,none,0,0,0,35,28.7
9900,15,5,16,0,N,none,0,0,0,36,28.0
9901,13,5,17,0,N,none,0,0,0,35,28.5
9902,13,5,16,0,N,none,0,0,0,34,29.5
9903,14,6,16,0,N,none,0,0,0,36,28.0
9904,13,5,16,0,N,none,0,0,0,34,29.1
9905,14,6,16,0,N,none,0,0,0,36,27.7
9906,13,5,16,0,N,none,0,0,0,33,29.9
9907,14,5,16,0,N,none,0,0,0,35,28.5
9908,14,5,16,0,N,none,0,0,0,35,28.6
9909,15,5,16,0,N,none,0,0,0,36,27.9
9910,14,5,16,0,N,none,0,0,0,35,28.6
9911,14,5,16,0,N,none,0,0,0,35,28.7
9912,14,5,16,0,N,none,0,0,0,35,28.8
9913,14,5,18,0,N,none,0,0,0,37,27.2
9914,13,5,17,0,N,none,0,0,0,35,28.7
9915,13,5,17,0,N,none,0,0,0,35,28.8
9916,13,5,17,0,N,none,0,0,0,35,28.4
9917,13,5,17,0,N,none,0,0,0,35,28.2
9918,13,6,17,0,N,none,0,0,0,36,27.6
9919,13,6,17,0,N,none,0,0,0,37,27.2
9920,10,6,17,0,N,none,0,0,0,33,30.2
9921,12,6,17,0,N,none,0,0,0,36,28.0
9922,12,6,16,0,N,none,0,0,0,34,29.3
9923,13,5,16,0,N,none,0,0,0,34,29.6
9924,15,5,16,0,N,none,0,0,0,35,28.3
9925,14,5,16,0,N,none,0,0,0,35,28.6
9926,15,5,16,0,N,none,0,0,0,36,27.9
9927,13,5,16,0,N,none,0,0,0,35,28.7
9928,14,5,16,0,N,none,0,0,0,35,28.5
9929,15,5,16,0,N,none,0,0,0,36,27.9
9930,13,5,17,0,N,none,0,0,0,34,29.1
9931,14,5,16,0,N,none,0,0,0,35,28.7
9932,14,5,16,0,N,none,0,0,0,36,27.9
9933,14,5,17,0,N,none,0,0,0,35,28.4
9934,12,5,17,0,N,none,0,0,0,34,29.4
9935,13,5,16,0,N,none,0,0,0,34,29.4
9936,15,5,16,0,N,none,0,0,0,36,27.8
9937,13,5,17,0,N,none,0,0,0,35,28.7
9938,13,6,16,0,N,none,0,0,0,36,28.1
9939,13,5,16,0,N,none,0,0,0,34,29.3
9940,14,5,30,0,N,none,0,0,0,48,20.7
9941,0,5,16,0,N,none,0,0,0,21,47.2
9942,17,5,16,0,N,none,0,0,0,38,26.1
